Review,Rank
여백과 여운이 남는 영화 ,10
가족의형태는 중요치않다.태어나줘서 고마워 ,9
너무 재밌어요 시간 가는줄 몰랐습니다 ,10
감동적이고 재밌어요 꼭보시길. ,10
졸았어요.뭔 내용인지도 모르겠고 그냥 따분해요. ,2
아이유 욕들은거로 만족해야되는 영화 ,1
감동도 재미도 의미도 없네요……… ,1
태어나줘서 고마워  전이대사가좋았어요 ,9
제 부족하고 얕은 감성과 지식으로는 도저히 이해할 수가 없는 어려운 영화네요. 미천한 제 머리로는 도저히 무슨 말인지 이해를 할 수가 없습니다.. 재밌게 잘봤습..니다? 제점수는요 ,1
배우들이 연기를 너무 잘해요 ,10
"고레에다 히로카즈 감독이 만든 영화라서 일정 부분 일본 영화라고 생각했는데도 보면서 일본 영화 그 자체구나 더 와닿았습니다. 한국 배우들이 한국에서 찍었는데도... 밍숭맹숭하다고 생각했는데 왜 눈물이 나는지, 잔잔함...",10
,10
나른하고 지루하다.. 내 시간이 매우 아까웠다. 진심. ,1
이지은 감동이야. 탁월하다 ,10
후유증이 좀 남음 와닿기도 하고 보기 좋았음 ,10
잔잔하지만 따뜻한 위로를 건네는 영화 ㅠㅠㅠ 너무 잘봤어요 N차 관람 꼭 할게요 브로커 파이팅! ,10
,10
,9
잔잔한 가운데에서도 점점 묵직하게 가슴을 울린 감동이 있어요 ,10
마음으로 느껴지는 좋은 영화같았습니다.  배우들 굿 굿 입니다. ,10
오랜만에 좋은 영화입니다 ,10
나만당할수없다 나만당할수없다나만당할수없다 나만당할수없다나만당할수없다 나만당할수없다나만당할수없다 나만당할수없다나만당할수없다 나만당할수없다 ,10
각자의 이야기를 좀 더 길게 풀어냈으면 더 좋았을듯갑자기 끝나는 감이 있지만 재밌게 봤음 ,10
개인적으로 몇몇 연출들은 마음에 들었고오락영화를 기대하고 가시면 루즈 하다고 느끼실 수도 있겠지만 전 좋았어요연기도 좋았구요 ,10
왜 태어 났니~ 왜 태어 났니~… 라는 노래에 대한 답. ,10
,10
태어나줘서 고마워 세상 그어떤이도 소중하지 않는 생명은없다. ,10
재미와는 거리는멀지만 정말 인생에서 좋은감동과 영감은 준영화이다.보면서 몰입감이있엇다 ,10
나는 괜찮던데.  푹 자고 봐서 그런가. ,9
그냥 고레에다 특유의 잔잔한 느낌을 한국 배경으로 담아내었구나 생각됨. 빨리빨리 문화에 적응 돼 있는 한국을 배경으로도 여유로운 느낌을 뽑아냈다는건 확실히 칭찬할 점. 다만 개연성은 확실히 조금 부실해 보임. 촬영은...,8
,10
완전히 이해되진 않지만 어느 정도 등장인물들이 납득이 되는 영화.끝나고 나서 한번쯤 다시 이야기를 들어보고 싶어지기도 하는 부분. ,8
한번 봐볼만한 감성영화 그러나 그렇게 재밌다거나 또 보고싶은 느낌은 들지 않는.. ,6
잔잔하누감동을 주는 영화입니다!! ,10
스토리도 그렇고 배우들의 연기가 너무 인상깊었어요ㅠ 재밌고 감동적이였어요♡ ,10
,10
잔잔한 감동이 있는 좋은작품.다양한  애가 있는 영화 ,10
영화 주인공들이 다들 잘 살기를 바라게 됬다 ,10
태어나줘서 고마워.다큐멘터리 같네요. 스토리 괜찮은데 재미는 없어요. 가족의 의미를 다시 한 번 생각하게끔 해주는 영화. ,6
정말 너무 감동적이고 상상 이상이에요 ,10
진짜 인생 영화입니다!! 다른 리뷰 보지 마시고 꼭 보세요!! ,10
전혀 경험해보지 못한 소재에 ..깊이 빠져들어 이런 아픔을 가진 사람들도 있구나 깨닫게 되었던 영화 10번 볼 의향 있음 ,10
,10
,10
아이를 지키기위해 어른은 어른이 되어야한다 ,8
송강호 장면 너무 슬펐다 ,6
브로커 ,6
,7
칸 기립박수 친거 잠 깨려고 친거 아님? 아니면 드디어 끝나서 너무 기뻤던 나머지 기립한거지 ,1
소문난 잔치에 먹을거 없더라 ,2
칸은 죽었다 나도 영화관에서 죽었다 ,2
그간 본 영화중에 1등임노잼인걸로... ,2
내가 송강호 강동원 아이유 님을 정말 좋아하는데 솔직히 영화 1시간 보고 내가 영화관을 그냥 나올지 몰랐다... 덕분에 범죄도시2 마동석님 인사 끝ㄴㅐ고 나오는거 마주쳐서 실물 영접 했네요명배우들로 이루어졌는데 내가...,1
잔잔하게 감동있는 영화입니다. ,10
잔잔하고 의미있는 영화 ,10
잔잔한 감동이 있음.송강호와 어울릴것같지않은 대표미남배우 강동원이나 가수로써의 입지가 너무높아 이게 방해되지않을까했던 아이유도 잘 어우러진 영화 ,10
이게 바로 현대미술인가? ,1
끝까지 못보고 나옴... 더중요한건 눈치보다 못나온 관객 두명도 나 나오는거 보고 같이나옴 ,1
결국 범죄자들이 이유가 있으면 범죄를 저질러도 된다는거를 주장하는거랑  뭐가 다른지도 모르겠고 감독이 반사회적 경향이 씨게 있는거 같은데 진심으로 감동도 없고 교훈도 없고 재미도 없다 욕하면서 볼정도로 진심으로 재미...,1
캐릭터들을 다각적으로 해석이 가능해서 너무 좋았습니다. ,10
태어나줘서 고마워 라고 따뜻하게 말해주는 영화 ,10
최고의 영화입니다.. ,10
"호불호가 갈릴 수 있음. 칼과 피, 폭력적인 걸 잘 못보는 편이라 선택함. 잔잔하고 여운이 남음. 관람차 신이 인상깊음. 태어나줘서 고마워. ",10
평점낮아서 취소했다가 친구랑 다시 예매하고 봤는데 기대안하고 보니까 재밌었어요 결말은 아쉬웠지만미리 잠을 자고 가서 그런지 잠도 안오고 잔잔한 영화의 느낌이였습니다. 친구는 뭘 말하고 싶은지 모르겠다고 하긴했는데.....,8
잔잔하면서 편하게 집중해서 잘보고왔어요 호불호가 갈리나봅니다 같이 본 분은 취향에 안맞는다는데 저는 재밌게 봤거든요ㅋㅋ좀 물흐른대로의 느낌? 이해가 백프로되는건 아니지만 흥미롭게 봤네요ㅎ ,8
빛을 통한 연출이 좋게 느껴졌음 다만 대사가 잘 들리지 않는 부분이 있어 전달이 잘 되지 않았음 초반 부분의 살인 사건과의 연관이 한번에 된 스토리가 아니라 지루하게 느껴질 수도 있었음 유머 요소는 훌륭하게 제 몫을...,7
,8
어디 하나 빠지지 않고 긴 여운이 오래 가는 영화....슴슴함이 강렬한....역시 실망시키지 않음 ,10
다른말 다 필요없고 그냥 짱입니다 강추 ,10
"감독의 이전 영화들과 같이 매우 잔잔함. 감독 특유스타일이 짙음, 한국인이 선호하는 영화 유형과는 전혀 달라서 안맞을수 있음. 그러나 시사하는 바가 많다, 계속 생각하면서 보게 됨, 송강호 연기는 빛을 발해서 가슴이...",10
훌륭한 배우들의 가슴뜨거워지는 명연기.. 정말 재밌게 봤네요.. 재미없다는 댓글이 많은데 저는 너무 잼게 봤어요.. 꼭 한 번씩 봤으면 하는 영화입니다. ,10
"쌓아가는 스토리 전개. 떡밥회수를 참 잘함. 틈새, 거울, 패턴을 활용한 미장센이 인상적이었음. ",9
,10
베이비박스나 가족의 형태에 대해서 다시 생각해본 영화.! 영화가 종반부로 갈수록 이 가족에 진심이 된듯한.! ,10
재미있게 봤습니다 많은 생각이 드는 영화에요 ,10
볼 만한 영화 인 듯 해요^^ ,10
잔잔한 영화를 끝까지 몰입도를 가지고 볼 수 있다는 점에서 훌륭한 영화라고 생각합니다. ,10
너무 좋았어용 ㅠㅠ!! 호불호 갈릴것 같긴해용 ,10
볼때보다 다시 생각할때 더 감동적인 영화 ,9
가족물 좋아하면 추천드립미다 나는 졸라게 좋았슴!! ,10
나는 울었다... 매우 많이... ,10
가족이란 어떤것인가에 대해서 깊이 고민하게 되었습니다. ,10
사실 배우보고 기대했는데 넘 뻔하고 지루한 스토리배우가 아까운 영화 ,6
,10
네이버평점이 하도 안좋길래 기대 안했는데 기생충 이후 본 영화중 가장 인상깊었습니다. 네이버 평점 수준이 느껴지네요. ,9
,10
"솔직히,,길고 재미없고 감동없고 이런배우로 잠만 왔다는게,,놀라운 영화ㅎㅎ ",4
,10
잔잔하고 마음이 따뜻해지는 영화 ,8
왜 거장이라 불리는 감독인지 알수 있었어요. 최근 본 영화중에 가장 힐링됐어요 ,10
배우분들 너무 좋았습니다 ,10
,8
끝나고 여운과 질문이 남는 영화 ,10
,10
,7
태진아 태어나줘서 고마워 ,10
일본감독  특유의 슬프지만 담담하게 억지로 눈뭍 짜게 만들지 않는 연출이 좋았음. 그러면서도 영화 끝난 후 여운이 많이 남는 스토리가 좋았음. 영화 속 캐릭터들을 더 궁금하게 만드는 배우들의 명연기도 좋았음.  우리...,10
함부로 돌을 던지지말라 ,10
,8
"브로커가 이렇게 순진할 리가. 몰입도 안되고, 이야기도 어디서 본것같다. ",4
졌지만..잘싸웠다.. ,4
화려한 캐스팅후 파도없는 바다같은... ,2
가족에게 버려진 사람들이 서로 모여 가족을 이룬다... 여운이 깊게 남은 영화였습니다.. ,10
영화를 보면서 복합적인 감정이 들고 생각을 많이 하게 되었고 아마 태어난 모든 생명은 귀하고 태어나줘서 고마운 존재라는 메세지를 전하고자 하는 것은 아니었을까 하는 생각이 듦.  배우들 연기 좋았고 특히 기차씬이 가...,9
연기가 정말… 감탄을 하면서 봤어요.. ,10
태어나줘서 고마워 ,10
여운이 남아서 집에 돌아오는 차안에서 울었네요 저를 포함해서 비슷한 아픔을 가진채로 살아가는 사람들에게 짙은 여운을 줄수있는 영화인거 같아요  최근에 봤던 나의 해방일지 혼자 사는 사람들과 더불어서 감동을 주는 작품...,10
진심.. 너무진심.. 찐으로.. ㅜㅜ 재미없어요! 믿고보는배우들의 감정선의흐름이.. 언제나오나.. 기다리고기다리다.. 결국 끝나버림..송강호배우님의 연기력이야 말할것도없다만.. 굳이이런영화에...아쉽다 못해ㅜㅜ 슬프...,2
배우들 연기 좋았고 메시지가 감동적이었다 ,10
좋은 배우들이라서 기대 많이 했었는데 솔직히 너무 재미없었어요.. ,1
영화라고 하면 마지막 부분에 딱 하고 여운을 남겨주는 장면이 있을법 한데 이 영화는 그냥 음 …….. 보는내내 뭐지 …. 밋밋하다 ,2
솔직히 잼없다..송강호 연기력은 좋았으나배두나 강동원 존재감은 뭔지 모르겠고너무 현실성이 떨어지는 상황들무슨 피의자가 형사한테 대들고..억지스러운 부분들이 너무 많았음내용이 진부히고 암울하디보니 깐느 상 받은듯..애...,2
볼땐몰랐는데 나오고 집가는데 가슴이 먹먹해짐 ,10
끝이 난 후 여운이 짙게 남는 영화 ,10
,10
,10
다좋아하는 배우들이고 평소에 잔잔한 영화를 좋아하는편이 아닌데 지루하지않고 스토리를 천천히 생각해보면서 볼수있는영화였습니다! 그리고 모든 배우들 연기가 너무좋았어요 ,10
,10
"송강호 배우가 중심을 잘 잡아주고 다른 배우들의 연기도 훌륭했습니다. 감동 포인트가 두군데 있었는데  강동원, 이지은 배우가 관람차에서 나눴던 대화가 특히 좋았어요. 감동 그리고 한번쯤은 생각해 볼만한 주제에 대한 ...",10
정말 슬펐어요 단지 아이유를 좋아해서 봤는데 정말 배우들에 감정 연기 가  너무 좋았고 영화가 끝나도 긴여운이남을거 같은 영화 만들어주신 배우 감독 스탭 작가 분들 감사합니다 ,10
,10
,10
출연배우들 연기가 좋다 아역배우들까지 ,10
호불호가 많이 갈릴 것 같다. 지루하다고 느껴질만하고 스토리의 굴곡이 거의 없다. <어느가족>정도의 임팩트가 있을 거라 기대했지만... 없었다. <바닷마을 다이어리>처럼 잔잔하지만 배경이 아름다...,7
연기 스토리 모두 잡았다 ,10
모두 태어나줘서 고마워 ,10
배우들의 연기는 좋았습니다.관객 개인의 가치관에 따라 많은 감정과 시선으로 바라보게 되는 영화입니다. ,9
오랜만에 느껴보는 좋은 영화 ,10
잔잔하지만 배우들의 연기에 빠지면서 여운이 남게 되네요 ,10
,10
"각자 아픔이 있는 사람들이 같이 즐겁게 놀고, 공감하고 위로하며 따뜻함이 느껴지는 영화. ",10
영화음악과 함께 보고나서 여운이 남는 영화 ,10
재밌게 잘봤습니다 송강호 강동원 배두나 이지은 이주영 화이팅!!! ,10
마음을 따듯하게 해주는 영화 억지감동이 아니라 천천히 스며드는 감동 ,10
최고입니다!!!굿굿 ,10
생각이  많아지는 감동이 있네요 ,10
밀물같이 스멀스멀 차오르는 느낌삶과 생명에 대해 생각이 많아질 수 밖에 없는 영화 ,10
오랜만에 좋은 한국영화 입니다 ,9
개봉하자마자 보았습니다! 진짜 뭔가 생각 자꾸 생각나고 나는 누군가에 태어나줘서 고마운 존재인가? 생각해서 늘 그렇게 말해주는 엄마가 있어서 나는 행복한사람이구나... ,10
이지은 기차씬과 배두나 자동차통화씬은 가히 역대급이었다 ,10
정말 오랜만에 담백한 영화 본 것 같습니다. ,10
자극적이지않아서 좋은영화.배우님들의연기란. . ,10
너무 잘봤습니다.. 마음이 먹먹해지네요 ,10
보는 내내 힐링함 배우들 연기도 좋았다 ,10
,10
태어나줘서 고마워:) ,10
굿좃더욛더더ㅓㄷ더더ㅓㄷ더더더ㅓ더거거ㅗ고ㅗ도ㅗ도도ㅗ3조 ,10
고레에다 영화를 좋아한다면 추천 ,6
그냥 쏘쏘했습니다ㅎㅎ ,6
미적지근하지만 분명하게 다가오는 정서 ,6
,8
자막 안 봐도 되는 일본 영화. 연출 방식이 다 일본 영화를 연상케 함. 스토리도 예측이 가는 결말. 대체로 잔잔함. 즉 ㄴ잼 ,1
무엇을 말하고자하는 영환지 모르겠고 감동도 재미도 없었어요. 보다가 잤고 시간아까움 ,1
재미도없고 감동도없고 반전도없는  졸면서  본영화 ,1
보다가 런 했습니다.제가 희생하겠습니다. 돈 아끼세요 ,1
야이 개 ㅆ.... 하.. ,1
이해할수없는  스토리전개 음식 따지면 이맛도 저맛도 아님 재료는 좋은데 해놓은음식 맹탕 ,2
"평론가들, 이름 값에 알아서 배 뒤집어 까는구나. ",4
12분간 집단 기립박수? 12분간 집단 수면 영화.. 송광호만 어울리는 배역..아이유. 강동원. 그리고 남자 고아..연기가 연기처럼 사라지게 하는 연기..상받은 영화는 그냥 상받는 영화일 뿐임을 또 한 번 일깨워 준...,1
1. 일본감독이라서 그런가 일본식 영화느낌이 확실히 있다.2. 한국식 즙짜기보단 잔잔한 슬픔이 있다3. 영화에서 내용 다해석해주는게 아니고 관객이 해석하기 나름이여서 보는재미가있다.4. 사회의 문제점들을 보여줘서 많...,10
아무래도 요즘 자극적인 내용에 빠른 전개의 작품을 접하다 이런 작품을 만나면 지루하다 느끼겠죠... 확실히 잔잔한 일본드라마 느낌이 나네요. '어느가족'같은 느낌? 그런 감성을 좋아하시면.. 추천! 하...,10
대체 이게 뭔 개똥같은 영화냐…아니 대체 칸은 우리나라를 왤케 빨아줌?? 제발 작품 좀 똑바로 보고 박수쳐라… ,1
오랜만에 좋은 영화 잘 봤습니다. 특히 아이유 연기가 인상에 남아요 ,10
뭔가 가정과 가족에 대한 생각을 많이 하게되는 그런 영화였다... 이 영화에서 진짜 해성이라는 8살짜리 꼬마아이가 제일 긍정적인 영향을 준것 같다!! 8살인데 능청스럽고 귀엽고ㅎㅎ ,8
재밌네요 그래서 보다가 중간에 나왔어요 한 번 다시 볼 생각은 없어지는 것 같아요 ^^ ,10
계속 곱씹게 되는 영화인 것 같아요 ,10
연기너무 좋아요. 집중해서 봤네요 ,10
어떠한 상황에서도 태어나 준 존재 모두에게 전하는 위로... ,9
"태어나줘서 고마워, 지금도 늦지 않았어, ",10
이게 뭔지도 모르겠고 무슨내용인지 짐작이안감 칸영화제 기립박수는 뭔지 ㅋ.. 개봉 당일 오전 첫타임에 봤는데 사람들 끝나자마자 노잼 이라고함 차라리 범죄도시를 보세요 ,1
한국어 더빙한  일본영화 감성 ,2
"연기는 정말 진짜진짜 모두 잘하고 영상미, 배경음악 등도 정말 좋은데 스토리가 무엇을 의도한건지 정말 알 수 없다. ",7
모두 행복하길태어나줘서 고마워 ,10
,10
"상업영화와 거리가 멀고, 범죄 미화, 읭스러웠던 감정선이나 전개 때문에 호불호가 확실히 갈릴 거라고 생각합니다 연기 구멍 하나 없어 보기 편하고 잔잔하지만 잔잔하지 않은 내용이 전  좋았고 패고 찌르고 하는 영화들보...",8
히로카즈 감독의 특유의 독특하게 일궈지는 가족을 그리는 스토리.특히 내면 심리 묘사를 감각적으로 연출한 점이 직관적으로 다가올 때 보길 잘했다 생각이 들 정도였습니다. ,10
개인적으로 개잼있게봤음 ,10
감독 특성상 앞부분은 조금 지루했으나 뒤에 주는 잔잔한 울림이 너무 좋았다 ,10
여운이 깊게 남아요 기차씬 연출이 좋았어요 ,10
소영이가 행복했으면 좋겠다라는 감정이 많이 담겼다배우들의 연기력과 스토리가 좋았다 대사들이 진짜 인상깊게 남아서 계속 생각날것 같은 영화이다 ,10
여운이 있는 영화입니다 ,10
정말 재밌고요 영화에 녹아져있는 찐한 감동을 잊을수 없습니다 ,10
첫 장면부터 인상 깊게 시작하더니 감정선이 끝까지 유지되네요.. 중간중간 너무 슬펐습니다.. ,10
무척이나 여운이 남고 오랫동안 기억 될 영화 ,10
고레에다의 마법. 배우들의 연기도 좋았다 ,8
새로운 의미의 가족에 대해 생각해보는 시간이었다 ,10
인생영화입니다.. 아무도 휴지가 필요하다 알려주지 않아서 무방비 상태로 들어갔는데 너무 슬프고 마음이 먹먹했어요.. 기립박수 이유를 알것 같습니다 극장에 있는동안 여러번 보고 싶습니다 ,10
"호불호가 많이 갈리는 것 같아서 큰 기대를 안 했는데 저 개인적으로는 너무 좋았습니다.. 피식피식 웃음짓게 되는 부분도 있었고... 닭살이 돋게 찡한 부분도 있었고,, 잔잔하기는 하지만 스토리도 전하고자 하는 메시지...",10
,10
,10
"잔잔한 영화는 즐기지 않지만 재미있게봤습니다. 후반부에서 엔딩 크레딧까지는 먹먹했어요. 세상에 나온 모든 이들에게 해주고 싶은 고레에다 감독님의 말, 따뜻한 시선 좋았습니다. ",10
평점을 보고 재미없으면 어떡하지 걱정했는데 생각보다 재미있었어요 ,9
,10
잔잔한 듯 하지만 여운 깊은 영화. 영화가 끝나고도 다시 한번 생각하게 되네요 ,10
우리나라 영화공식하고는 달라서 재미없다고 얘기하는 분들이  많이 있군요. 하지만 이런 스토리텔링이 가능한 감독이 우리나라에는 없는 듯 합니다.끝부분의 몰아치는 게 인상적이었고 묵직한 주제와감동으로 힐링이 되는 좋은 ...,10
우리가 선택한 가족과 우리가 떠나보낸 가족을 되돌아보는 감동적인 로드 트립 영화. 여배우 이지은은 특별하고 한국 영화의 대표 여배우가 되는 길을 가고 있다. ,10
마음을 울리는 영화... 그냥 레전드.. ,10
배우들의 연기와 합이 좋아서 보는 재미가 있었어요! 여운이 되게 많이 남고 몇몇 장면들과 대사들이 계속 생각나요ㅠ ,9
배우들의 연기력과 연출이 좋았어요 ,10
배우들 연기가 너무 좋았고 잔잔한 흐름속에 깊은 감동을 주는 작품이였습니다. ,10
"영화야 당연히 지루하고 재미없게 느껴질 수 있지만, 그 이유가 개연성과 현실성이 되어버리는 건 그 사람은 도대체 무슨 영화를 보고 만족할 수 있을 지 모르겠다. ",8
버려진건 아이가 아닌 우리들 ,10
,9
가족에대해생각하게되는영화인생의축복을 알수있게되는스토리 ,10
기존의 영화들처럼 자극적이지 않고 상업적이지  않아 좋고많은 생각을 하게 하는 영화였다ㆍ ,10
배우들 연기나 케미는 너무 좋았는데 간혹 배두나님 발음이 안 들려서 아쉬웠어요. 잔잔한 영화로 유명한 감독님이 연출하셔서 호불호가 갈릴 것 같아요. 우성이가 정말 사랑스럽고 은근하게 웃음 터지는 포인트가 있어서 머리...,10
중간중간 나도 모르게 눈물이 나왔어요배우들의 연기가 영화 살렸고~조금만 더 흥미진진했음 더 좋았을꺼란생각을했고 또 고아들이나 입양아 분들의 아픔을 조금이나마 알수있었네요 ,10
너무 감동 했습니다 ㄷㄷ 아이유님 너무 멋지십니당.. ,10
애를 낳아서 버리는게 죄가 클까요? 아니면 낳아서 버리는게 죄가 클까요? 소영의 말이 귓가에 맴도네요. 배두나배우님은 어느영화든 감정도 표정도 말투도 똑 같네요. ㅠㅠ ,8
뭔가 계속해서 이질감이 느껴졌다. 공감도 잘 안되고 그렇다고 막 재미없었던건아닌... ,6
중간중간 재미요소도 있고 여운이 남는 영화 ,10
여운을 주는 영화 추천합니다 ,10
,8
평점 때문에 기대안하고 봤는데많은 생각이 들게하는 영화네요전 감동적인 영화였어요 보세요 올른 ! ,10
재밌게 잘 봤습니다. 잔잔했어요 ,10
넋놓고 재미있게 본거 같은데 생각보다 평점이 낮네여. ,9
담담하니 감동적이었어요 ,10
모정과 가족을 생각하게 합니다. 두 번 눈물이 나오는 포인트가 있습니다. 오랫만에 좋은 영화봤습니다. ,10
태어나줘서 고마워.. ,10
영화가 잔잔하지만 울림이 있었던 영화였습니다!! 배우님들 너무 고생 많으셨습니다!! 브로커 파이팅! 강동원 배우님 파이팅! ,10
,10
한번 더 보고 싶은 영화! ,10
모두 태어나줘서 고마워 ,9
잔잔하지만 은은하게 감동을 주는 영화... ,10
,10
태어나짐을 당하는 우리는 어떠한 선택권이 없죠. 각자 다른 환경속에서 꿋꿋히 살아가는 우리들에게 태어나줘서 고맙다고 말해주는것 같아서 마음의 위로를 받았습니다. 세상살아가면서 지인들에게 따뜻한 위로의 말을 더 전해주...,8
난 재밌게 봤음. 여운이 길었다... ,10
너무 재밌어요ㅜㅜ 감동적 ,10
,10
일본감성과 한국감성이 적절하게 섞인듯 잔잔한데 생각할거리도 많아서 좋았어요! ,10
,10
"충분히 아름다웠다. 그 답지 않은 부분은 돈을 좇는 이들과 타협한 흔적일거라 감히 예상해본다. 별 수 없는 언어의 벽이 느껴지기도 하지만, 서로의 결핍을 끌어안고 한껏 풍요로워지는 인간들의 이야기는 언제나 아름답다....",10
일단 스토리 자체는 엄청 재밌지는 않다. 당연한게 베이비박스라는 다소 무거운 주제로 이야기를 풀어나갔으니... 그걸 감안하고 보면 10점 받기 충분한 영화다. 연기력은 말할 것도 없고 연출력이 나는 개인적으로 훌륭했...,10
잔잔한 영화라 호불호가 갈릴 수 있지만 나는 지루하지 않고 좋았음 동수 졸귀고 관람차씬에서 강동원이 손 떼려고 할 때 아이유가 다시 잡을 때 눈물 왈칵ㅠㅠ 그게 너무 슬펐음 ,10
,10
배우연기들이너무조아요 ,10
"잔잔한 영화인데 몰입하게 만들어요. 배우들 연기 다 좋았구요. 억지 눈물 짜내지않아서 좋았어요. 버려진아이들, 입양에 대해서 많은 생각을 하게 해주네요. 영화 잘 봤습니다. ",9
글쎄...상받을 정도의 영화인지 ,6
우리를 보살피는 우리.태어나 줘서 고맙다는 그 말이그렇게나 깊은 울림을 줄지 몰랐어.끝나고 흐르는 ost 자리를 못 뜨게 발목을 잡더라.  역시 고레에다 감독님 ,10
적정선을 잘 지킨 잔잔함. 다소 허망한 끝맺음. 고레에다 감독 특유의 '가족'에 대한 주제의식은 어김없이 등장. 지루하지 않게 극을 풀어가는 배우들의 열연을 보는 재미가 있음. ,7
내가 이 영화를 보기에는 그릇이 너무 작다는걸 느낌. 연출 영상미 너무 좋았고 ktx 안에서 상현이랑 소영이가 대화 나눌때 터널 진입하던 그 장면 너무 좋았음. 배우들 연기력 너무 탄탄하고 배두나가 툭툭 내던지는 말...,10
꼭보세요 진짜잼있어요 ,10
연출력이 대단하다...지루하지않았다..엔딩크레딧이올라갈때 터져나오는눈물..여운이 많이남는다 ,10
첫 장면부터 영상이 좋았고 배우들 연기도 다 좋았어요. 관객에게 던지는 메세지가 무겁지만 내가 관심가지지 않았던 부분에대해 많은 생각을 해보게 되네요 ,10
굳 그냥 보기 좋고 재밋었음 ,10
마지막은 어쩌면 판타지. 우리 각자가 브로커는 아닌지 돌아보게 하는. ,10
오랫만에 극장을 갔네요. 배우들만 봐도 흐믓한. ,10
재미없어요.. 스토리가 잔잔하게 흘러가는 영화라 그런지 지루한면이 없지않아 있고..여경찰 두명 나오는거도 뭔가 전개상 별로고..강동원 얼굴이 젤 재밋네요 애기도 엄청 귀엽고…하지만 돈이 아까운 영화 ㅠㅠ 아 그리고 ...,5
히로카즈 너  진짜 미쳤냐? ,1
".. 러닝타임 너무 길고 도대체 뭘 이야기 하고 싶은건지 전혀 이해가 안됐음 ..그래서 뭐.. 아기 버리는 사람들은 다 그만한 이유가 있을거라는거임? 그 수많은 이유들을 갖다 붙여놓고 그래도 괜찮아, 라는 메세지를 ...",4
일본 영화 좋아하시는 분 고레에다 히로카즈 좋아하시는 분만 보시길 ,1
연기는 좋은데좀 지루.. ,6
,10
음...아이유 팬이라 보긴 봤는데 졸렸음...빠른전개했으면 한시간 반이면 끝날영화 2시간으로 늘린느낌 ,4
"아....이렇게 다 때려 부었는데, 이런 진부한 영화가 나온데에는....이유가 있을거야.모두가 어울리지 않는 옷을 입고, 정말 익숙한 것만 하다 생긴 참사겠지.어느 가족의 모조품. ",6
배우들 때문에 B급으로 보이는 F급 영화 ,1
진짲 죤낲 잼밎없얷요..짉룻핡고 옭글걸맅고..잘뻖 했엋욭 얽탱읽갖 없넫욮 ,1
뭘 말하려고 하는건진 알겠는데 진짜 솔직히 재미없었음...재미도 없고 감동도없고... 그냥 잔잔하고 잔잔한 그저 그런 영화..? ,1
와.. 진짜 이렇게 아름답고 따뜻한 영화 오랜만에 보네요.. 가슴이 뜨거워지고 울컥하고 중간중간 재밌는 부분도 많고 배우들 연기의 몰입되어 시간 가는 줄 몰랐어요! 대사와 표정과 눈빛.. 다 예술입니다!! 조만간 또...,10
나의아저씨를 보고 아이유 팬이 된 일본감독이 고퀄 한국배우들 데려다가 만든 일본영화 ,7
“태어나줘서 고마워” ,8
그냥봐 이 병god들아 좋으니까 좋은거다 자극적이고 재밌는영화 아니니까 니들 수준에 맞춰서 봐라 누구에겐 최고의 영화고 누구에겐 ㅅㅂ존나 재미없네 이럴수 있다 그러니 니들 수준을 파악할수 있는 영화라고 본다 뭐 특별...,10
진짜 너무너무 좋은 영화영화 끝나고 한참 생각하게 하는 영화 ,10
ㅈㄴ짜 너무 재미없다 걍 졸려서 나왔음 ,1
우와.. 약간 꿈속 내용 보는듯한 느낌. 실제로 중간에 못버티고 자버렸는데 내꿈이 더 재밌었음 돈내고 내꿈보러 가버린거임~ ,1
우리 형이 롤하는거 보는게 더 재밌을듯 ,1
배우들 연기 정말 좋더라고요. ,10
생명에는 그 가치를 매길 수 없으며 우리 모두 태어난 이상 그 자체만으로도 소중하다. ,10
아이유 언니 관람차 연기는 진짜 최고였습니다ㅠ ,10
"흔하지않은 스토리, 잔잔한 감동,  배우들의    탄탄한 연기 ",10
배우들 연기야 말 할 거도 없고 버려진 사람들의 이야기를 너무 무겁지 않게 보여준 영화 ,10
기대 이상으로  다들 연기를 잘함. 심지어 우성이까지도.. ,10
다들 연기 너무 좋다 굿굿 ,10
감동적이였어요. 추천합니다 ,10
외롭게 살아가던 인물들이 서로 위로하며 점차 가족이 되어가는 모습이 뭉클했어요. ,10
,10
브로커라는 영화는 관람객인 저에게도 태어나줘서 고맙다고 말해주는 영화예요. 로드무비라서 영화 배경이 예뻤어요. 배우들의 연기도 훌륭해요. ,10
영화를 보는내내 지은누나 (소영) 가 처한 상황에 몰입하게 되고 왜 아이를 버렸는지 알수있게되는 과정이 너무 좋았고 태어나줘서 고마워 라고 소영이가 말해주는 장면이 너무 절절하고 여운이 남아요... ㅠ너무 재밌습니다...,10
영화 끝나고 한동안 앉아있게 만드는 영화 ,10
"배우들의 연기가 자연스럽게 묻어 나오며자세히 봐야 포인트를 잡을 수 있는 영화에요감동과 재미, 시사점 전체적으로 만족합니다 ",10
생각보다 꿀잼!이었어요 ,10
 배우들 연기 미쳤다.여운 찐~~~하게 남는 영화.어딘가에서 다들 같이 잘 살고 있을것같음 ,10
많은 생각을 해주게 하는 영화 ,10
좋습니다. 강추입니다! ,10
배우들 연기가 아주 좋았습니다. ,10
